Rank,Occurrences,Lemma,ENGLISH
5913,28230,卒業生,
5914,28208,打ち,
5915,28190,野生,
5916,28189,郡山,
5917,28178,並ん,
5918,28171,挙げる,
5919,28170,半年,
5920,28170,偵察,
5921,28167,提唱,
5922,28159,頻繁,
5923,28150,展望,
5924,28149,中国語,
5925,28127,モー,
5926,28108,虐殺,
5927,28107,百貨店,
5928,28104,スパイ,
5929,28095,言動,
5930,28085,ぐらい,
5931,28071,シンガーソングライター,
5932,28055,長女,
5933,28050,心臓,
5934,28049,ひな,
5935,28038,駐在,
5936,28023,フォーマット,
5937,28018,人組,
5938,28013,絵本,
5939,28005,騎,
5940,28005,まき,
5941,28003,王位,
5942,27987,火曜日,
5943,27972,新曲,
5944,27967,燕,
5945,27958,匿名,
5946,27930,信濃,
5947,27926,近隣,
5948,27921,川村,
5949,27919,羊,
5950,27903,浅草,
5951,27903,子守,
5952,27901,できれ,
5953,27895,法政大学,
5954,27890,独特,
5955,27890,問い合わせ,
5956,27888,エリザベス,
5957,27887,助教授,
5958,27869,商工,
5959,27862,把握,
5960,27850,逃れ,
5961,27846,イカ,
5962,27837,なに,
5963,27835,テレビ局,
5964,27833,生存,
5965,27827,グレード,
5966,27827,しっかり,
5967,27817,口径,
5968,27809,ボン,
5969,27796,カテゴリー,
5970,27794,カン,
5971,27789,ストーン,
5972,27789,圧力,
5973,27771,違っ,
5974,27766,漫才,
5975,27757,個々,
5976,27750,述べる,
5977,27739,もち,
5978,27731,タケ,
5979,27718,我々,
5980,27718,関わり,
5981,27700,マスク,
5982,27698,オハイオ,
5983,27697,秀樹,
5984,27695,奇妙,
5985,27693,予測,
5986,27688,苦手,
5987,27670,みゆき,
5988,27667,妙,
5989,27664,ペンシルベニア,
5990,27645,上げる,
5991,27645,難,
5992,27635,品種,
5993,27633,渡,
5994,27632,リゾート,
5995,27629,進み,
5996,27627,奨励,
5997,27618,定める,
5998,27599,警察官,
5999,27592,介護,
6000,27588,東海道,
6001,27578,なくなっ,
6002,27564,ビーム,
6003,27556,逃げ,
6004,27555,にあたり,
6005,27551,役名,
6006,27545,トヨタ自動車,
6007,27540,損傷,
6008,27540,飲食,
6009,27539,今年,
6010,27536,大原,
6011,27523,宿泊,
6012,27515,捕虜,
6013,27502,商標,
6014,27494,向,
6015,27494,制覇,
6016,27489,スラム,
6017,27485,大介,
6018,27485,学問,
6019,27484,指数,
6020,27480,京阪,
6021,27471,楓,
6022,27469,是,
6023,27462,名簿,
6024,27432,入院,
6025,27415,反発,
6026,27413,メモリ,
6027,27407,椿,
6028,27402,挨拶,
6029,27390,レオ,
6030,27377,マンション,
6031,27375,実家,
6032,27374,沿線,
6033,27372,そうした,
6034,27358,階段,
6035,27355,血統,
6036,27351,液,
6037,27351,村山,
6038,27343,首位,
6039,27342,有馬,
6040,27336,意義,
6041,27329,本多,
6042,27321,固め,
6043,27321,式典,
6044,27309,那覇,
6045,27306,電報,
6046,27305,ヒル,
6047,27300,倒し,
6048,27293,鐘,
6049,27293,送ら,
6050,27290,たかっ,
6051,27290,封印,
6052,27288,総称,
6053,27283,通じ,
6054,27282,大川,
6055,27271,州立,
6056,27267,王立,
6057,27256,砦,
6058,27242,おかしい,
6059,27239,ゆえ,
6060,27238,初出,
6061,27238,沈没,
6062,27237,える,
6063,27234,貼付,
6064,27230,彗星,
6065,27220,ロッテ,
6066,27216,本土,
6067,27212,警部,
6068,27210,クリ,
6069,27197,港湾,
6070,27186,暗号,
6071,27179,真田,
6072,27175,路面,
6073,27174,もう一度,
6074,27174,肩,
6075,27166,くろ,
6076,27164,繁殖,
6077,27162,パーツ,
6078,27155,打ち上げ,
6079,27145,割合,
6080,27144,キス,
6081,27142,了承,
6082,27141,統,
6083,27140,チェーン,
6084,27139,見受け,
6085,27121,柄,
6086,27117,出会っ,
6087,27111,オールナイト,
6088,27111,予報,
6089,27090,予防,
6090,27082,抗,
6091,27081,代数,
6092,27075,加わっ,
6093,27075,建国,
6094,27056,才能,
6095,27051,支え,
6096,27040,フォーク,
6097,27034,小沢,
6098,27024,賀,
6099,27017,漁業,
6100,27017,近衛,
6101,26992,トレード,
6102,26988,日テレ,
6103,26979,ダメ,
6104,26975,倉庫,
6105,26967,ロイヤル,
6106,26962,代わっ,
6107,26957,早期,
6108,26944,豊島,
6109,26941,重大,
6110,26940,嫌い,
6111,26929,本郷,
6112,26928,駐屯,
6113,26928,戦術,
6114,26920,コントロール,
6115,26909,詞,
6116,26909,競泳,
6117,26908,行なわ,
6118,26908,夕,
6119,26906,検出,
6120,26906,日本一,
6121,26893,新編,
6122,26879,年金,
6123,26865,大石,
6124,26848,コンテナ,
6125,26844,レーザー,
6126,26832,前方,
6127,26828,稀,
6128,26828,純資産,
6129,26822,野菜,
6130,26822,当局,
6131,26822,アプリケーション,
6132,26822,菊,
6133,26820,新旧,
6134,26815,ドコモ,
6135,26807,荒木,
6136,26799,主導,
6137,26799,ともに,
6138,26783,ボート,
6139,26774,色々,
6140,26773,新着,
6141,26769,虚偽,
6142,26767,方程式,
6143,26760,はい,
6144,26736,直線,
6145,26729,公務員,
6146,26727,調理,
6147,26715,久保田,
6148,26712,白鳥,
6149,26711,ノベル,
6150,26709,有機,
6151,26703,住吉,
6152,26698,初演,
6153,26687,不十分,
6154,26684,労働省,
6155,26683,倫理,
6156,26678,開放,
6157,26676,操,
6158,26673,ソ,
6159,26657,蒲,
6160,26657,抱え,
6161,26656,レンタル,
6162,26654,れん,
6163,26651,イエス,
6164,26644,大尉,
6165,26635,恒,
6166,26624,ちゃんと,
6167,26620,タイアップ,
6168,26616,牝馬,
6169,26615,譚,
6170,26612,丹,
6171,26599,置き,
6172,26593,マツダ,
6173,26587,救出,
6174,26573,ラ,
6175,26573,圓,
6176,26569,中断,
6177,26566,分かっ,
6178,26565,阻止,
6179,26563,わかっ,
6180,26562,アーサー,
6181,26560,呼吸,
6182,26531,数々,
6183,26530,皮膚,
6184,26529,リポーター,
6185,26517,完結,
6186,26512,少佐,
6187,26508,圧倒的,
6188,26504,修復,
6189,26497,快,
6190,26493,阪,
6191,26487,杜,
6192,26481,退役,
6193,26480,要望,
6194,26459,工学部,
6195,26450,刑,
6196,26450,人格,
6197,26447,オスマン,
6198,26446,ストップ,
6199,26442,カレー,
6200,26436,にあたって,
6201,26430,回り,
6202,26423,縮小,
6203,26413,奪わ,
6204,26404,オムニバス,
6205,26401,レンズ,
6206,26399,標識,
6207,26393,食堂,
6208,26382,秀逸,
6209,26369,タイヤ,
6210,26364,望,
6211,26360,ヤマハ,
6212,26354,送る,
6213,26349,寄付,
6214,26348,症候群,
6215,26338,両国,
6216,26337,行使,
6217,26335,低く,
6218,26332,伏見,
6219,26329,樋口,
6220,26327,京成,
6221,26321,保育園,
6222,26315,意向,
6223,26311,東海大学,
6224,26307,思い出,
6225,26305,特設,
6226,26301,憧れ,
6227,26294,ダンサー,
6228,26281,親子,
6229,26271,ルノー,
6230,26266,うまく,
6231,26256,応募,
6232,26247,半角,
6233,26235,丹波,
6234,26228,学歴,
6235,26225,ホラー,
6236,26223,えい,
6237,26221,共編,
6238,26217,豊臣,
6239,26217,英名,
6240,26216,朝倉,
6241,26206,ノーベル,
6242,26201,住,
6243,26198,人材,
6244,26198,主流,
6245,26189,定年,
6246,26188,オーナー,
6247,26186,山陽,
6248,26179,校訓,
6249,26177,圧縮,
6250,26173,家系,
6251,26170,小池,
6252,26168,牧,
6253,26163,名所,
6254,26153,上京,
6255,26149,コラボレーション,
6256,26146,うい,
6257,26139,系図,
6258,26138,どおり,
6259,26135,越後,
6260,26134,片岡,
6261,26122,白紙,
6262,26114,手塚,
6263,26109,拘束,
6264,26108,差し戻さ,
6265,26107,メンテナンス,
6266,26104,減,
6267,26098,召喚,
6268,26086,兆,
6269,26082,もらい,
6270,26079,同僚,
6271,26058,大西,
6272,26051,言,
6273,26047,豊か,
6274,26036,ヘリコプター,
6275,26035,セーブ,
6276,26026,ダーク,
6277,26026,講義,
6278,26021,日報,
6279,26018,描き,
6280,26013,歌劇,
6281,26012,ビジョン,
6282,26012,つと,
6283,26003,終結,
6284,26001,珍,
6285,25992,ベルト,
6286,25987,篤,
6287,25983,晶,
6288,25983,大村,
6289,25982,カップリング,
6290,25981,豊富,
6291,25974,量産,
6292,25970,花火,
6293,25970,ムーン,
6294,25957,籠,
6295,25950,上流,
6296,25950,警戒,
6297,25943,ボストン,
6298,25941,ギタリスト,
6299,25940,パ,
6300,25939,評し,
6301,25934,西宮,
6302,25929,アナウンス,
6303,25926,ばん,
6304,25925,投じ,
6305,25924,小さく,
6306,25924,筆,
6307,25917,就航,
6308,25915,三宅,
6309,25915,インディアン,
6310,25914,理学,
6311,25904,ピアニスト,
6312,25901,阪神タイガース,
6313,25897,消防署,
6314,25895,神学,
6315,25891,巻き込ま,
6316,25878,（株）,
6317,25876,任天堂,
6318,25863,前日,
6319,25861,内科,
6320,25861,戦績,
6321,25856,めん,
6322,25851,反し,
6323,25849,美女,
6324,25848,ふう,
6325,25847,弱,
6326,25839,ショット,
6327,25832,加える,
6328,25825,ベン,
6329,25812,健太郎,
6330,25808,ブライアン,
6331,25777,賠償,
6332,25774,アラビア,
6333,25772,オートバイ,
6334,25753,週末,
6335,25751,クール,
6336,25751,延伸,
6337,25735,ほお,
6338,25725,チャンピオンシップ,
6339,25724,東口,
6340,25724,取り消し,
6341,25716,占める,
6342,25698,飼育,
6343,25696,ライナー,
6344,25668,吉岡,
6345,25664,絆,
6346,25655,性別,
6347,25647,高架,
6348,25635,がっ,
6349,25633,ドット,
6350,25632,八木,
6351,25626,出産,
6352,25621,主役,
6353,25621,いろ,
6354,25620,掲示板,
6355,25618,亡命,
6356,25613,海兵,
6357,25606,了解,
6358,25595,松村,
6359,25580,川内,
6360,25577,メタル,
6361,25575,すき,
6362,25567,萌,
6363,25566,入賞,
6364,25545,ねこ,
6365,25539,バイオ,
6366,25538,スコット,
6367,25527,馬力,
6368,25518,安芸,
6369,25514,バル,
6370,25512,河合,
6371,25504,辞令,
6372,25500,最中,
6373,25495,平井,
6374,25489,故,
6375,25482,バスターミナル,
6376,25481,洋子,
6377,25480,あえて,
6378,25470,人文,
6379,25463,認証,
6380,25460,そういった,
6381,25460,交番,
6382,25454,キャッチ,
6383,25452,私鉄,
6384,25445,引き,
6385,25443,奇,
6386,25431,江戸川,
6387,25430,怪我,
6388,25428,岩田,
6389,25422,外務,
6390,25420,電源,
6391,25416,イスラーム,
6392,25415,市域,
6393,25412,ネコ,
6394,25404,知的,
6395,25400,写し,
6396,25399,銭,
6397,25376,結城,
6398,25354,祭神,
6399,25353,ボーイング,
6400,25350,ひかり,
6401,25346,南方,
6402,25345,あす,
6403,25340,高島,
6404,25338,雰囲気,
6405,25334,寄り,
6406,25323,天保,
6407,25322,津田,
6408,25311,エイト,
6409,25309,語ら,
6410,25309,多少,
6411,25306,ふじ,
6412,25303,国公私立,
6413,25289,死ぬ,
6414,25283,にわたり,
6415,25266,追跡,
6416,25262,松江,
6417,25260,双子,
6418,25259,継,
6419,25256,老,
6420,25247,ひこ,
6421,25234,当て,
6422,25234,ライヴ,
6423,25232,マサチューセッツ,
6424,25228,裕子,
6425,25226,青葉,
6426,25224,同等,
6427,25217,松下,
6428,25215,対談,
6429,25212,ウィンブルドン,
6430,25212,見直し,
6431,25211,比率,
6432,25208,夫妻,
6433,25199,出店,
6434,25180,白井,
6435,25179,中西,
6436,25178,鹿毛,
6437,25177,レール,
6438,25167,日本海,
6439,25167,射,
6440,25159,内戦,
6441,25146,台詞,
6442,25146,陸奥,
6443,25141,日本橋,
6444,25126,セガ,
6445,25124,名乗っ,
6446,25114,ギア,
6447,25113,菅,
6448,25111,攻め,
6449,25110,ファイター,
6450,25108,そら,
6451,25097,結構,
6452,25084,麻生,
6453,25083,田原,
6454,25078,継い,
6455,25077,くち,
6456,25075,ハロー,
6457,25064,豆,
6458,25060,訪れる,
6459,25056,楽章,
6460,25052,了,
6461,25047,内務省,
6462,25043,本町,
6463,25035,本当,
6464,25031,位置づけ,
6465,25029,陰,
6466,25028,婦人,
6467,25027,ゆめ,
6468,25025,パネル,
6469,25006,西尾,
6470,25004,可変,
6471,25002,語り,
6472,25000,ミドル,
6473,24998,技能,
6474,24985,農林,
6475,24981,マドリード,
6476,24976,ペルー,
6477,24975,ビール,
6478,24974,妄想,
6479,24967,ブーム,
6480,24943,りゅう,
6481,24938,塁,
6482,24938,海峡,
6483,24935,特命,
6484,24934,生地,
6485,24933,望ましい,
6486,24930,ルーム,
6487,24930,徐,
6488,24924,次いで,
6489,24922,アドベンチャー,
6490,24920,水雷,
6491,24920,幹事,
6492,24909,和夫,
6493,24908,西武ライオンズ,
6494,24887,送り,
6495,24886,及ぶ,
6496,24883,参,
6497,24881,転,
6498,24869,大映,
6499,24858,疑惑,
6500,24853,腹,
6501,24851,キン,
6502,24841,流し,
6503,24829,被災,
6504,24823,上がっ,
6505,24813,手掛け,
6506,24811,通勤,
6507,24809,船団,
6508,24801,相馬,
6509,24799,緑色,
6510,24786,満たさ,
6511,24774,所長,
6512,24761,バーン,
6513,24760,コマンド,
6514,24760,有形,
6515,24756,太夫,
6516,24753,幸福,
6517,24750,白山,
6518,24740,取り付け,
6519,24738,オー,
6520,24736,刑務所,
6521,24730,並びに,
6522,24730,西山,
6523,24729,スポーツニッポン,
6524,24724,失,
6525,24722,ラテン語,
6526,24701,仕掛け,
6527,24684,繰り返す,
6528,24676,田口,
6529,24673,看板,
6530,24659,正教会,
6531,24655,浩二,
6532,24654,会津,
6533,24654,吉本,
6534,24648,実態,
6535,24636,β,
6536,24628,征服,
6537,24623,集会,
6538,24618,放出,
6539,24603,騎兵,
6540,24599,新しく,
6541,24597,沼,
6542,24589,月例,
6543,24579,稼働,
6544,24568,フォーラム,
6545,24552,しき,
6546,24552,撤回,
6547,24551,仕え,
6548,24542,動向,
6549,24538,フリ,
6550,24537,勃発,
6551,24531,久美子,
6552,24526,時空,
6553,24513,打順,
6554,24508,工芸,
6555,24506,着工,
6556,24505,ハーフ,
6557,24497,岬,
6558,24495,原文,
6559,24493,違法,
6560,24489,コント,
6561,24488,左衛門,
6562,24481,北野,
6563,24480,につき,
6564,24474,天野,
6565,24471,健太,
6566,24469,着手,
6567,24460,水中,
6568,24457,正室,
6569,24455,ディフェンダー,
6570,24453,釣り,
6571,24444,邸,
6572,24441,ランプ,
6573,24440,合理,
6574,24434,辰,
6575,24430,専属,
6576,24430,吹奏楽,
6577,24425,盾,
6578,24420,爵位,
6579,24419,岡村,
6580,24416,スカウト,
6581,24406,誘拐,
6582,24401,工房,
6583,24400,相模,
6584,24394,ヘッダ,
6585,24387,尼崎,
6586,24386,珠,
6587,24377,覚,
6588,24374,貫,
6589,24371,鼻,
6590,24368,ブラ,
6591,24367,支線,
6592,24360,伝言板,
6593,24345,勉,
6594,24342,稲葉,
6595,24331,ようやく,
6596,24331,ところが,
6597,24327,響,
6598,24324,ファイト,
6599,24317,なかなか,
6600,24313,メカ,
6601,24313,指令,
6602,24302,見込み,
6603,24298,西暦,
6604,24296,手がけ,
6605,24294,酸素,
6606,24290,捜索,
6607,24290,列島,
6608,24276,慎重,
6609,24272,年報,
6610,24264,半径,
6611,24260,郁,
6612,24258,妊娠,
6613,24257,改装,
6614,24253,迎える,
6615,24252,セカンド,
6616,24249,主審,
6617,24246,ちん,
6618,24244,哨戒,
6619,24239,東アジア,
6620,24232,アラン,
6621,24229,サーチ,
6622,24223,奪,
6623,24221,民法,
6624,24213,シルバー,
6625,24203,別府,
6626,24200,単一,
6627,24189,早い,
6628,24163,玩具,
6629,24162,窓口,
6630,24157,範,
6631,24154,天下,
6632,24148,支流,
6633,24148,侵略,
6634,24137,農民,
6635,24136,つくら,
6636,24130,報酬,
6637,24125,遥,
6638,24124,五十嵐,
6639,24120,世間,
6640,24119,付加,
6641,24115,弥生,
6642,24109,澄,
6643,24103,北川,
6644,24092,水道,
6645,24091,桐生,
6646,24073,度々,
6647,24066,道場,
6648,24064,留,
6649,24056,メイド,
6650,24054,たとえ,
6651,24051,後輩,
6652,24045,ローマ帝国,
6653,24038,マーケット,
6654,24021,事柄,
6655,24020,朗読,
6656,24011,諒,
6657,24005,考察,
6658,24003,遠慮,
6659,24003,源氏物語,
6660,24002,げん,
6661,23989,薬物,
6662,23979,マネジメント,
6663,23977,次ぐ,
6664,23970,名乗る,
6665,23969,純粋,
6666,23969,突入,
6667,23968,蛇,
6668,23964,処,
6669,23953,右翼,
6670,23949,ハリウッド,
6671,23948,渡る,
6672,23947,見通し,
6673,23947,放射線,
6674,23941,対照,
6675,23938,丈,
6676,23936,散歩,
6677,23934,載っ,
6678,23926,モジュール,
6679,23921,練馬,
6680,23921,電池,
6681,23917,パナソニック,
6682,23915,イリノイ,
6683,23900,コマーシャル,
6684,23897,せっかく,
6685,23896,マンチェスター,
6686,23892,朝鮮民主主義人民共和国,
6687,23886,大王,
6688,23879,りょう,
6689,23875,職人,
6690,23874,恩,
6691,23873,瑞穂,
6692,23872,全身,
6693,23867,マスコミ,
6694,23866,死体,
6695,23862,ローレンス,
6696,23861,抑制,
6697,23857,喧嘩,
6698,23856,立体,
6699,23856,互いに,
6700,23845,殆ど,
6701,23836,保留,
6702,23834,一帯,
6703,23834,槍,
6704,23826,水面,
6705,23813,プラン,
6706,23812,シェア,
6707,23809,爆笑,
6708,23808,笑顔,
6709,23797,繊維,
6710,23794,きみ,
6711,23792,ウェールズ,
6712,23780,パシフィック,
6713,23779,町内,
6714,23763,こい,
6715,23761,結び,
6716,23746,落合,
6717,23746,基金,
6718,23743,休,
6719,23742,吉村,
6720,23728,取れ,
6721,23726,ライ,
6722,23716,接し,
6723,23715,ふし,
6724,23713,急速,
6725,23711,法案,
6726,23703,救う,
6727,23696,エンターテインメント,
6728,23679,克,
6729,23678,モーター,
6730,23677,飯,
6731,23672,隼,
6732,23667,嶺,
6733,23666,幻想,
6734,23663,精,
6735,23661,進める,
6736,23651,正解,
6737,23642,武蔵野,
6738,23636,高雄,
6739,23628,砂漠,
6740,23623,冷静,
6741,23619,上原,
6742,23615,判例,
6743,23602,捉え,
6744,23598,部員,
6745,23587,高層,
6746,23582,慎,
6747,23582,キム,
6748,23581,陰謀,
6749,23581,ノット,
6750,23572,呼びかけ,
6751,23565,発覚,
6752,23558,水平,
6753,23553,探査,
6754,23539,天文台,
6755,23532,ちなん,
6756,23527,借り,
6757,23520,ヒトラー,
6758,23516,萩原,
6759,23515,プライム,
6760,23515,抜き,
6761,23515,下旬,
6762,23512,永久,
6763,23509,進水,
6764,23507,庫,
6765,23503,理念,
6766,23498,視覚,
6767,23494,ロマン,
6768,23491,舟,
6769,23488,ドメイン,
6770,23488,エクスプレス,
6771,23484,欧米,
6772,23481,癌,
6773,23474,ω,
6774,23465,集計,
6775,23461,景観,
6776,23449,いきなり,
6777,23443,プリンス,
6778,23441,刺激,
6779,23437,銘,
6780,23434,転じ,
6781,23433,長距離,
6782,23428,前編,
6783,23426,伸び,
6784,23420,ふる,
6785,23411,うん,
6786,23406,受容,
6787,23398,活,
6788,23389,着陸,
6789,23387,校歌,
6790,23377,父母,
6791,23376,遭遇,
6792,23376,メニュー,
6793,23375,暗黒,
6794,23366,権威,
6795,23355,化粧,
6796,23348,バレ,
6797,23347,無駄,
6798,23346,谷川,
6799,23340,晩年,
6800,23331,四郎,
6801,23324,目録,
6802,23318,本質,
6803,23305,学研,
6804,23303,力学,
6805,23298,渓,
6806,23284,飯塚,
6807,23282,室内,
6808,23267,伊予,
6809,23256,伊賀,
6810,23255,金山,
6811,23253,次回,
6812,23252,踊り,
6813,23246,除外,
6814,23245,液体,
6815,23240,和彦,
6816,23232,エリック,
6817,23214,なんか,
6818,23214,帖,
6819,23213,いこ,
6820,23177,南朝,
6821,23176,載せる,
6822,23170,役者,
6823,23160,アフガニスタン,
6824,23159,ホイール,
6825,23140,気温,
6826,23133,登記,
6827,23124,西方,
6828,23121,乾,
6829,23119,牽引,
6830,23119,模,
6831,23113,なさい,
6832,23112,細菌,
6833,23111,パラリンピック,
6834,23103,ダニエル,
6835,23103,異動,
6836,23101,スクリーン,
6837,23096,保全,
6838,23095,今度,
6839,23087,秘,
6840,23087,櫻井,
6841,23083,まもなく,
6842,23069,板橋,
6843,23067,アルコール,
6844,23062,外れ,
6845,23058,調達,
6846,23058,皮,
6847,23037,クリスタル,
6848,23031,かめ,
6849,23020,判事,
